01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2009,Celorico da Beira,Município,Básico - 2º Ciclo,,,,,500.0
2009,Celorico da Beira,Município,Básico - 3º Ciclo e secundário,,,,,17.6
2009,Celorico da Beira,Município,Educação Pré-Escolar,,,,-,
2009,Celorico de Basto,Município,Básico - 1º Ciclo,,,,,185.7
2009,Celorico de Basto,Município,Básico - 2º Ciclo,,,,,50.0
2009,Celorico de Basto,Município,Básico - 3º Ciclo e secundário,,,,,16.7
2009,Celorico de Basto,Município,Educação Pré-Escolar,,,,-,
2009,Chamusca,Município,Básico - 1º Ciclo,,,,,42.9
2009,Chamusca,Município,Básico - 2º Ciclo,,,,,160.0
2009,Chamusca,Município,Básico - 3º Ciclo e secundário,,,,,80.0
2009,Chamusca,Município,Educação Pré-Escolar,,,,,100.0
2009,Chaves,Município,Básico - 1º Ciclo,,,,,530.8
2009,Chaves,Município,Básico - 2º Ciclo,,,,,233.3
2009,Chaves,Município,Básico - 3º Ciclo e secundário,,,,,140.3
2009,Chaves,Município,Educação Pré-Escolar,,,,,64.7
2009,Cinfães,Município,Básico - 1º Ciclo,,,,,92.3
2009,Cinfães,Município,Básico - 2º Ciclo,,,,,40.0
2009,Cinfães,Município,Básico - 3º Ciclo e secundário,,,,,19.8
2009,Cinfães,Município,Educação Pré-Escolar,,,,,100.0
2009,Coimbra,Município,Básico - 1º Ciclo,,,,,110.1
2009,Coimbra,Município,Básico - 2º Ciclo,,,,,150.9
2009,Coimbra,Município,Básico - 3º Ciclo e secundário,,,,,189.5
2009,Coimbra,Município,Educação Pré-Escolar,,,,,73.8
2009,Condeixa-a-Nova,Município,Básico - 1º Ciclo,,,,,128.6
2009,Condeixa-a-Nova,Município,Básico - 2º Ciclo,,,,,1200.0
2009,Condeixa-a-Nova,Município,Básico - 3º Ciclo e secundário,,,,,119.0
2009,Condeixa-a-Nova,Município,Educação Pré-Escolar,,,,,85.7
2009,Constância,Município,Básico - 1º Ciclo,,,,,14.3
2009,Constância,Município,Básico - 2º Ciclo,,,,,100.0
2009,Constância,Município,Básico - 3º Ciclo e secundário,,,,,46.7
2009,Constância,Município,Educação Pré-Escolar,,,,-,
2009,Coruche,Município,Básico - 1º Ciclo,,,,,66.7
2009,Coruche,Município,Básico - 2º Ciclo,,,,,90.0
2009,Coruche,Município,Básico - 3º Ciclo e secundário,,,,,107.1
2009,Coruche,Município,Educação Pré-Escolar,,,,,200.0
2009,Corvo,Município,Básico - 1º Ciclo,,,,x,
2009,Corvo,Município,Básico - 2º Ciclo,,,,x,
2009,Corvo,Município,Básico - 3º Ciclo e secundário,,,,x,
2009,Corvo,Município,Educação Pré-Escolar,,,,x,
2009,Covilhã,Município,Básico - 1º Ciclo,,,,,338.9
2009,Covilhã,Município,Básico - 2º Ciclo,,,,,265.0
2009,Covilhã,Município,Básico - 3º Ciclo e secundário,,,,,98.1
2009,Covilhã,Município,Educação Pré-Escolar,,,,,164.7
2009,Crato,Município,Básico - 1º Ciclo,,,,,200.0
2009,Crato,Município,Básico - 2º Ciclo,,,,,100.0
2009,Crato,Município,Básico - 3º Ciclo e secundário,,,,,50.0
2009,Crato,Município,Educação Pré-Escolar,,,,-,
2009,Cuba,Município,Básico - 1º Ciclo,,,,,400.0
2009,Cuba,Município,Básico - 2º Ciclo,,,,,150.0
2009,Cuba,Município,Básico - 3º Ciclo e secundário,,,,,37.5
2009,Cuba,Município,Educação Pré-Escolar,,,,-,
2009,Elvas,Município,Básico - 1º Ciclo,,,,,125.0
2009,Elvas,Município,Básico - 2º Ciclo,,,,,125.0
2009,Elvas,Município,Básico - 3º Ciclo e secundário,,,,,64.2
2009,Elvas,Município,Educação Pré-Escolar,,,,,266.7
2009,Entroncamento,Município,Básico - 1º Ciclo,,,,,125.0
2009,Entroncamento,Município,Básico - 2º Ciclo,,,,,216.7
2009,Entroncamento,Município,Básico - 3º Ciclo e secundário,,,,,147.4
2009,Entroncamento,Município,Educação Pré-Escolar,,,,,43.8
2009,Espinho,Município,Básico - 1º Ciclo,,,,,59.1
2009,Espinho,Município,Básico - 2º Ciclo,,,,,196.2
2009,Espinho,Município,Básico - 3º Ciclo e secundário,,,,,109.1
2009,Espinho,Município,Educação Pré-Escolar,,,,,120.0
2009,Esposende,Município,Básico - 1º Ciclo,,,,,116.7
2009,Esposende,Município,Básico - 2º Ciclo,,,,,444.4
2009,Esposende,Município,Básico - 3º Ciclo e secundário,,,,,86.9
2009,Esposende,Município,Educação Pré-Escolar,,,,,100.0
2009,Estarreja,Município,Básico - 1º Ciclo,,,,,65.4
2009,Estarreja,Município,Básico - 2º Ciclo,,,,,104.5
2009,Estarreja,Município,Básico - 3º Ciclo e secundário,,,,,104.3
2009,Estarreja,Município,Educação Pré-Escolar,,,,,50.0
2009,Estremoz,Município,Básico - 1º Ciclo,,,,,61.5
2009,Estremoz,Município,Básico - 2º Ciclo,,,,,155.6
2009,Estremoz,Município,Básico - 3º Ciclo e secundário,,,,,62.8
2009,Estremoz,Município,Educação Pré-Escolar,,,,,66.7
2009,Évora,Município,Básico - 1º Ciclo,,,,,139.4
2009,Évora,Município,Básico - 2º Ciclo,,,,,197.0
2009,Évora,Município,Básico - 3º Ciclo e secundário,,,,,146.0
2009,Évora,Município,Educação Pré-Escolar,,,,,54.8
2009,Fafe,Município,Básico - 1º Ciclo,,,,,102.0
2009,Fafe,Município,Básico - 2º Ciclo,,,,,200.0
2009,Fafe,Município,Básico - 3º Ciclo e secundário,,,,,40.2
2009,Fafe,Município,Educação Pré-Escolar,,,,,77.8
2009,Faro,Município,Básico - 1º Ciclo,,,,,62.2
2009,Faro,Município,Básico - 2º Ciclo,,,,,208.3
2009,Faro,Município,Básico - 3º Ciclo e secundário,,,,,107.1
2009,Faro,Município,Educação Pré-Escolar,,,,,13.2
2009,Felgueiras,Município,Básico - 1º Ciclo,,,,,64.5
2009,Felgueiras,Município,Básico - 2º Ciclo,,,,,87.0
2009,Felgueiras,Município,Básico - 3º Ciclo e secundário,,,,,22.9
2009,Felgueiras,Município,Educação Pré-Escolar,,,,,57.1
2009,Ferreira do Alentejo,Município,Básico - 1º Ciclo,,,,,100.0
2009,Ferreira do Alentejo,Município,Básico - 2º Ciclo,,,,,66.7
2009,Ferreira do Alentejo,Município,Básico - 3º Ciclo e secundário,,,,,50.0
2009,Ferreira do Alentejo,Município,Educação Pré-Escolar,,,,,100.0
2009,Ferreira do Zêzere,Município,Básico - 1º Ciclo,,,,,75.0
2009,Ferreira do Zêzere,Município,Básico - 2º Ciclo,,,,,85.7
2009,Ferreira do Zêzere,Município,Básico - 3º Ciclo e secundário,,,,,20.8
2009,Ferreira do Zêzere,Município,Educação Pré-Escolar,,,,,100.0
2009,Figueira da Foz,Município,Básico - 1º Ciclo,,,,,111.1
2009,Figueira da Foz,Município,Básico - 2º Ciclo,,,,,220.7
2009,Figueira da Foz,Município,Básico - 3º Ciclo e secundário,,,,,202.3
2009,Figueira da Foz,Município,Educação Pré-Escolar,,,,,100.0
2009,Figueira de Castelo Rodrigo,Município,Básico - 1º Ciclo,,,,,600.0
2009,Figueira de Castelo Rodrigo,Município,Básico - 2º Ciclo,,,,,83.3
2009,Figueira de Castelo Rodrigo,Município,Básico - 3º Ciclo e secundário,,,,,29.6
2009,Figueira de Castelo Rodrigo,Município,Educação Pré-Escolar,,,,-,
2009,Figueiró dos Vinhos,Município,Básico - 1º Ciclo,,,,,125.0
2009,Figueiró dos Vinhos,Município,Básico - 2º Ciclo,,,,,100.0
2009,Figueiró dos Vinhos,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2009,Figueiró dos Vinhos,Município,Educação Pré-Escolar,,,,,200.0
2009,Fornos de Algodres,Município,Básico - 1º Ciclo,,,,-,
2009,Fornos de Algodres,Município,Básico - 2º Ciclo,,,,,500.0
2009,Fornos de Algodres,Município,Básico - 3º Ciclo e secundário,,,,,11.5
2009,Fornos de Algodres,Município,Educação Pré-Escolar,,,,-,
2009,Freixo de Espada à Cinta,Município,Básico - 1º Ciclo,,,,,800.0
2009,Freixo de Espada à Cinta,Município,Básico - 2º Ciclo,,,,,133.3
2009,Freixo de Espada à Cinta,Município,Básico - 3º Ciclo e secundário,,,,,40.0
2009,Freixo de Espada à Cinta,Município,Educação Pré-Escolar,,,,-,
2009,Fronteira,Município,Básico - 1º Ciclo,,,,,33.3
2009,Fronteira,Município,Básico - 2º Ciclo,,,,,200.0
2009,Fronteira,Município,Básico - 3º Ciclo e secundário,,,,,9.1
2009,Fronteira,Município,Educação Pré-Escolar,,,,-,
2009,Funchal,Município,Básico - 1º Ciclo,,,,x,
2009,Funchal,Município,Básico - 2º Ciclo,,,,x,
2009,Funchal,Município,Básico - 3º Ciclo e secundário,,,,x,
2009,Funchal,Município,Educação Pré-Escolar,,,,x,
2009,Fundão,Município,Básico - 1º Ciclo,,,,,550.0
2009,Fundão,Município,Básico - 2º Ciclo,,,,,220.0
2009,Fundão,Município,Básico - 3º Ciclo e secundário,,,,,108.5
2009,Fundão,Município,Educação Pré-Escolar,,,,,150.0
2009,Gavião,Município,Básico - 1º Ciclo,,,,-,
2009,Gavião,Município,Básico - 2º Ciclo,,,,,100.0
2009,Gavião,Município,Básico - 3º Ciclo e secundário,,,,,20.0
2009,Gavião,Município,Educação Pré-Escolar,,,,-,
2009,Góis,Município,Básico - 1º Ciclo,,,,,50.0
2009,Góis,Município,Básico - 2º Ciclo,,,,,60.0
2009,Góis,Município,Básico - 3º Ciclo e secundário,,,,-,
2009,Góis,Município,Educação Pré-Escolar,,,,-,
2009,Golegã,Município,Básico - 1º Ciclo,,,,,450.0
2009,Golegã,Município,Básico - 2º Ciclo,,,,,150.0
2009,Golegã,Município,Básico - 3º Ciclo e secundário,,,,,150.0
2009,Golegã,Município,Educação Pré-Escolar,,,,,150.0
2009,Gondomar,Município,Básico - 1º Ciclo,,,,,46.2
2009,Gondomar,Município,Básico - 2º Ciclo,,,,,270.7
2009,Gondomar,Município,Básico - 3º Ciclo e secundário,,,,,86.9
2009,Gondomar,Município,Educação Pré-Escolar,,,,,102.7
2009,Gouveia,Município,Básico - 1º Ciclo,,,,,1600.0
2009,Gouveia,Município,Básico - 2º Ciclo,,,,,127.3
2009,Gouveia,Município,Básico - 3º Ciclo e secundário,,,,,76.5
2009,Gouveia,Município,Educação Pré-Escolar,,,,,225.0
2009,Grândola,Município,Básico - 1º Ciclo,,,,,78.6
2009,Grândola,Município,Básico - 2º Ciclo,,,,,140.0
2009,Grândola,Município,Básico - 3º Ciclo e secundário,,,,,43.2
2009,Grândola,Município,Educação Pré-Escolar,,,,,60.0
2009,Guarda,Município,Básico - 1º Ciclo,,,,,392.9
2009,Guarda,Município,Básico - 2º Ciclo,,,,,281.8
2009,Guarda,Município,Básico - 3º Ciclo e secundário,,,,,168.6
2009,Guarda,Município,Educação Pré-Escolar,,,,,218.2
2009,Guimarães,Município,Básico - 1º Ciclo,,,,,93.3
2009,Guimarães,Município,Básico - 2º Ciclo,,,,,104.5
2009,Guimarães,Município,Básico - 3º Ciclo e secundário,,,,,48.8
2009,Guimarães,Município,Educação Pré-Escolar,,,,,52.6
2009,Horta,Município,Básico - 1º Ciclo,,,,x,
2009,Horta,Município,Básico - 2º Ciclo,,,,x,
2009,Horta,Município,Básico - 3º Ciclo e secundário,,,,x,
2009,Horta,Município,Educação Pré-Escolar,,,,x,
2009,Idanha-a-Nova,Município,Básico - 1º Ciclo,,,,,350.0
2009,Idanha-a-Nova,Município,Básico - 2º Ciclo,,,,,75.0
2009,Idanha-a-Nova,Município,Básico - 3º Ciclo e secundário,,,,,53.8
2009,Idanha-a-Nova,Município,Educação Pré-Escolar,,,,,300.0
2009,Ílhavo,Município,Básico - 1º Ciclo,,,,,143.5
2009,Ílhavo,Município,Básico - 2º Ciclo,,,,,358.3
2009,Ílhavo,Município,Básico - 3º Ciclo e secundário,,,,,103.2
2009,Ílhavo,Município,Educação Pré-Escolar,,,,,108.3
2009,Lagoa,Município,Básico - 1º Ciclo,,,,,31.7
2009,Lagoa,Município,Básico - 2º Ciclo,,,,,47.1
2009,Lagoa,Município,Básico - 3º Ciclo e secundário,,,,,32.1
2009,Lagoa,Município,Educação Pré-Escolar,,,,,31.6
2009,Lagoa [R.A.A.],Município,Básico - 1º Ciclo,,,,x,
2009,Lagoa [R.A.A.],Município,Básico - 2º Ciclo,,,,x,
2009,Lagoa [R.A.A.],Município,Básico - 3º Ciclo e secundário,,,,x,
2009,Lagoa [R.A.A.],Município,Educação Pré-Escolar,,,,x,
2009,Lagos,Município,Básico - 1º Ciclo,,,,,56.7
2009,Lagos,Município,Básico - 2º Ciclo,,,,,108.6
2009,Lagos,Município,Básico - 3º Ciclo e secundário,,,,,99.0
2009,Lagos,Município,Educação Pré-Escolar,,,,,52.4
2009,Lajes das Flores,Município,Básico - 1º Ciclo,,,,x,
2009,Lajes das Flores,Município,Básico - 2º Ciclo,,,,x,
2009,Lajes das Flores,Município,Básico - 3º Ciclo e secundário,,,,x,
2009,Lajes das Flores,Município,Educação Pré-Escolar,,,,x,
2009,Lajes do Pico,Município,Básico - 1º Ciclo,,,,x,
2009,Lajes do Pico,Município,Básico - 2º Ciclo,,,,x,
2009,Lajes do Pico,Município,Básico - 3º Ciclo e secundário,,,,x,
2009,Lajes do Pico,Município,Educação Pré-Escolar,,,,x,
2009,Lamego,Município,Básico - 1º Ciclo,,,,,177.3
2009,Lamego,Município,Básico - 2º Ciclo,,,,,115.6
2009,Lamego,Município,Básico - 3º Ciclo e secundário,,,,,82.9
2009,Lamego,Município,Educação Pré-Escolar,,,,,76.5
2009,Leiria,Município,Básico - 1º Ciclo,,,,,76.6
2009,Leiria,Município,Básico - 2º Ciclo,,,,,141.0
2009,Leiria,Município,Básico - 3º Ciclo e secundário,,,,,106.9
2009,Leiria,Município,Educação Pré-Escolar,,,,,95.2
2009,Lisboa,Município,Básico - 1º Ciclo,,,,,46.0
2009,Lisboa,Município,Básico - 2º Ciclo,,,,,135.2
2009,Lisboa,Município,Básico - 3º Ciclo e secundário,,,,,183.0
2009,Lisboa,Município,Educação Pré-Escolar,,,,,58.9
2009,Loulé,Município,Básico - 1º Ciclo,,,,,44.7
2009,Loulé,Município,Básico - 2º Ciclo,,,,,106.3
2009,Loulé,Município,Básico - 3º Ciclo e secundário,,,,,54.0
2009,Loulé,Município,Educação Pré-Escolar,,,,,47.4
2009,Loures,Município,Básico - 1º Ciclo,,,,,34.7
2009,Loures,Município,Básico - 2º Ciclo,,,,,113.3
2009,Loures,Município,Básico - 3º Ciclo e secundário,,,,,130.6
2009,Loures,Município,Educação Pré-Escolar,,,,,53.2
2009,Lourinhã,Município,Básico - 1º Ciclo,,,,,69.7
2009,Lourinhã,Município,Básico - 2º Ciclo,,,,,281.8
2009,Lourinhã,Município,Básico - 3º Ciclo e secundário,,,,,45.0
2009,Lourinhã,Município,Educação Pré-Escolar,,,,,81.8
2009,Lousã,Município,Básico - 1º Ciclo,,,,,60.0
2009,Lousã,Município,Básico - 2º Ciclo,,,,,230.0
2009,Lousã,Município,Básico - 3º Ciclo e secundário,,,,,330.0
2009,Lousã,Município,Educação Pré-Escolar,,,,,100.0
2009,Lousada,Município,Básico - 1º Ciclo,,,,,37.3
2009,Lousada,Município,Básico - 2º Ciclo,,,,,29.2
2009,Lousada,Município,Básico - 3º Ciclo e secundário,,,,,15.9
2009,Lousada,Município,Educação Pré-Escolar,,,,,122.2
2009,Mação,Município,Básico - 1º Ciclo,,,,-,
2009,Mação,Município,Básico - 2º Ciclo,,,,,120.0
2009,Mação,Município,Básico - 3º Ciclo e secundário,,,,,35.0
2009,Mação,Município,Educação Pré-Escolar,,,,-,
2009,Macedo de Cavaleiros,Município,Básico - 1º Ciclo,,,,,625.0
2009,Macedo de Cavaleiros,Município,Básico - 2º Ciclo,,,,,153.8
2009,Macedo de Cavaleiros,Município,Básico - 3º Ciclo e secundário,,,,,93.3
2009,Macedo de Cavaleiros,Município,Educação Pré-Escolar,,,,,233.3
2009,Machico,Município,Básico - 1º Ciclo,,,,x,
2009,Machico,Município,Básico - 2º Ciclo,,,,x,
2009,Machico,Município,Básico - 3º Ciclo e secundário,,,,x,
2009,Machico,Município,Educação Pré-Escolar,,,,x,
2009,Madalena,Município,Básico - 1º Ciclo,,,,x,
2009,Madalena,Município,Básico - 2º Ciclo,,,,x,
2009,Madalena,Município,Básico - 3º Ciclo e secundário,,,,x,
2009,Madalena,Município,Educação Pré-Escolar,,,,x,
2009,Mafra,Município,Básico - 1º Ciclo,,,,,28.9
2009,Mafra,Município,Básico - 2º Ciclo,,,,,78.6
2009,Mafra,Município,Básico - 3º Ciclo e secundário,,,,,44.4
2009,Mafra,Município,Educação Pré-Escolar,,,,,42.5
2009,Maia,Município,Básico - 1º Ciclo,,,,,51.1
2009,Maia,Município,Básico - 2º Ciclo,,,,,232.5
2009,Maia,Município,Básico - 3º Ciclo e secundário,,,,,167.9
2009,Maia,Município,Educação Pré-Escolar,,,,,43.3
2009,Mangualde,Município,Básico - 1º Ciclo,,,,,175.0
2009,Mangualde,Município,Básico - 2º Ciclo,,,,,245.5
2009,Mangualde,Município,Básico - 3º Ciclo e secundário,,,,,95.1
2009,Mangualde,Município,Educação Pré-Escolar,,,,,200.0
2009,Manteigas,Município,Básico - 1º Ciclo,,,,-,
2009,Manteigas,Município,Básico - 2º Ciclo,,,,,100.0
2009,Manteigas,Município,Básico - 3º Ciclo e secundário,,,,,10.0
2009,Manteigas,Município,Educação Pré-Escolar,,,,-,
2009,Marco de Canaveses,Município,Básico - 1º Ciclo,,,,,77.0
2009,Marco de Canaveses,Município,Básico - 2º Ciclo,,,,,47.8
2009,Marco de Canaveses,Município,Básico - 3º Ciclo e secundário,,,,,14.1
2009,Marco de Canaveses,Município,Educação Pré-Escolar,,,,,80.0
2009,Marinha Grande,Município,Básico - 1º Ciclo,,,,,63.2
2009,Marinha Grande,Município,Básico - 2º Ciclo,,,,,206.7
2009,Marinha Grande,Município,Básico - 3º Ciclo e secundário,,,,,94.6
2009,Marinha Grande,Município,Educação Pré-Escolar,,,,,78.9
2009,Marvão,Município,Básico - 1º Ciclo,,,,,300.0
2009,Marvão,Município,Básico - 2º Ciclo,,,,,125.0
2009,Marvão,Município,Básico - 3º Ciclo e secundário,,,,-,
2009,Marvão,Município,Educação Pré-Escolar,,,,-,
2009,Matosinhos,Município,Básico - 1º Ciclo,,,,,60.8
2009,Matosinhos,Município,Básico - 2º Ciclo,,,,,255.4
2009,Matosinhos,Município,Básico - 3º Ciclo e secundário,,,,,163.0
2009,Matosinhos,Município,Educação Pré-Escolar,,,,,65.7
2009,Mealhada,Município,Básico - 1º Ciclo,,,,,91.7
2009,Mealhada,Município,Básico - 2º Ciclo,,,,,266.7
2009,Mealhada,Município,Básico - 3º Ciclo e secundário,,,,,134.6
2009,Mealhada,Município,Educação Pré-Escolar,,,,,90.0
2009,Mêda,Município,Básico - 1º Ciclo,,,,,400.0
2009,Mêda,Município,Básico - 2º Ciclo,,,,,50.0
2009,Mêda,Município,Básico - 3º Ciclo e secundário,,,,,40.0
2009,Mêda,Município,Educação Pré-Escolar,,,,,300.0
2009,Melgaço,Município,Básico - 1º Ciclo,,,,,200.0
2009,Melgaço,Município,Básico - 2º Ciclo,,,,,300.0
2009,Melgaço,Município,Básico - 3º Ciclo e secundário,,,,,25.0
2009,Melgaço,Município,Educação Pré-Escolar,,,,-,
2009,Mértola,Município,Básico - 1º Ciclo,,,,,100.0
2009,Mértola,Município,Básico - 2º Ciclo,,,,,200.0
2009,Mértola,Município,Básico - 3º Ciclo e secundário,,,,,11.5
2009,Mértola,Município,Educação Pré-Escolar,,,,,100.0
2009,Mesão Frio,Município,Básico - 1º Ciclo,,,,,300.0
2009,Mesão Frio,Município,Básico - 2º Ciclo,,,,,75.0
2009,Mesão Frio,Município,Básico - 3º Ciclo e secundário,,,,,16.0
2009,Mesão Frio,Município,Educação Pré-Escolar,,,,-,
2009,Mira,Município,Básico - 1º Ciclo,,,,,1600.0
2009,Mira,Município,Básico - 2º Ciclo,,,,,300.0
2009,Mira,Município,Básico - 3º Ciclo e secundário,,,,,178.6
2009,Mira,Município,Educação Pré-Escolar,,,,,66.7
2009,Miranda do Corvo,Município,Básico - 1º Ciclo,,,,,162.5
2009,Miranda do Corvo,Município,Básico - 2º Ciclo,,,,,285.7
2009,Miranda do Corvo,Município,Básico - 3º Ciclo e secundário,,,,,70.4
2009,Miranda do Corvo,Município,Educação Pré-Escolar,,,,,500.0
2009,Miranda do Douro,Município,Básico - 1º Ciclo,,,,,650.0
2009,Miranda do Douro,Município,Básico - 2º Ciclo,,,,,275.0
2009,Miranda do Douro,Município,Básico - 3º Ciclo e secundário,,,,,57.9
2009,Miranda do Douro,Município,Educação Pré-Escolar,,,,,500.0
2009,Mirandela,Município,Básico - 1º Ciclo,,,,,1175.0
2009,Mirandela,Município,Básico - 2º Ciclo,,,,,462.5
2009,Mirandela,Município,Básico - 3º Ciclo e secundário,,,,,94.9
2009,Mirandela,Município,Educação Pré-Escolar,,,,,112.5
2009,Mogadouro,Município,Básico - 1º Ciclo,,,,,1500.0
2009,Mogadouro,Município,Básico - 2º Ciclo,,,,,800.0
2009,Mogadouro,Município,Básico - 3º Ciclo e secundário,,,,,90.9
2009,Mogadouro,Município,Educação Pré-Escolar,,,,,200.0
2009,Moimenta da Beira,Município,Básico - 1º Ciclo,,,,,533.3
2009,Moimenta da Beira,Município,Básico - 2º Ciclo,,,,,175.0
2009,Moimenta da Beira,Município,Básico - 3º Ciclo e secundário,,,,,40.0
2009,Moimenta da Beira,Município,Educação Pré-Escolar,,,,,800.0
2009,Moita,Município,Básico - 1º Ciclo,,,,,49.4
2009,Moita,Município,Básico - 2º Ciclo,,,,,83.9
2009,Moita,Município,Básico - 3º Ciclo e secundário,,,,,109.6
2009,Moita,Município,Educação Pré-Escolar,,,,,100.0
2009,Monção,Município,Básico - 1º Ciclo,,,,,240.0
2009,Monção,Município,Básico - 2º Ciclo,,,,,328.6
2009,Monção,Município,Básico - 3º Ciclo e secundário,,,,,63.3
2009,Monção,Município,Educação Pré-Escolar,,,,,60.0
2009,Monchique,Município,Básico - 1º Ciclo,,,,,300.0
2009,Monchique,Município,Básico - 2º Ciclo,,,,,28.6
2009,Monchique,Município,Básico - 3º Ciclo e secundário,,,,,36.4
2009,Monchique,Município,Educação Pré-Escolar,,,,-,
2009,Mondim de Basto,Município,Básico - 1º Ciclo,,,,,950.0
2009,Mondim de Basto,Município,Básico - 2º Ciclo,,,,,75.0
2009,Mondim de Basto,Município,Básico - 3º Ciclo e secundário,,,,,36.4
2009,Mondim de Basto,Município,Educação Pré-Escolar,,,,-,
2009,Monforte,Município,Básico - 1º Ciclo,,,,-,
2009,Monforte,Município,Básico - 2º Ciclo,,,,,50.0
2009,Monforte,Município,Básico - 3º Ciclo e secundário,,,,,9.1
2009,Monforte,Município,Educação Pré-Escolar,,,,,100.0
2009,Montalegre,Município,Básico - 1º Ciclo,,,,,1500.0
2009,Montalegre,Município,Básico - 2º Ciclo,,,,,100.0
2009,Montalegre,Município,Básico - 3º Ciclo e secundário,,,,,15.2
2009,Montalegre,Município,Educação Pré-Escolar,,,,-,
2009,Montemor-o-Novo,Município,Básico - 1º Ciclo,,,,,70.0
2009,Montemor-o-Novo,Município,Básico - 2º Ciclo,,,,,90.0
2009,Montemor-o-Novo,Município,Básico - 3º Ciclo e secundário,,,,,67.6
2009,Montemor-o-Novo,Município,Educação Pré-Escolar,,,,,37.5
2009,Montemor-o-Velho,Município,Básico - 1º Ciclo,,,,,129.4
2009,Montemor-o-Velho,Município,Básico - 2º Ciclo,,,,,620.0
2009,Montemor-o-Velho,Município,Básico - 3º Ciclo e secundário,,,,,147.6
2009,Montemor-o-Velho,Município,Educação Pré-Escolar,,,,,45.5
2009,Montijo,Município,Básico - 1º Ciclo,,,,,48.2
2009,Montijo,Município,Básico - 2º Ciclo,,,,,63.3
2009,Montijo,Município,Básico - 3º Ciclo e secundário,,,,,114.7
2009,Montijo,Município,Educação Pré-Escolar,,,,,60.9
2009,Mora,Município,Básico - 1º Ciclo,,,,,133.3
2009,Mora,Município,Básico - 2º Ciclo,,,,,66.7
2009,Mora,Município,Básico - 3º Ciclo e secundário,,,,,40.0
2009,Mora,Município,Educação Pré-Escolar,,,,,100.0
2009,Mortágua,Município,Básico - 1º Ciclo,,,,,550.0
